sex,age_group,age,race,enrolled_in_school,participation_in_labor_force,employed,occupation,marital_status,own_child_under_18,own_child_under_18_type,location,survey_date,survey_date_weekday,loc_ub,model,id,uuid,place_name,arrival_time,departure_time,loc_type
female,40 to 44 years,44,"Asian alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-11,Wednesday,none,gpt4,91,completions_3a274ac2-153a-41d4-8d4d-486edb73e72b,Child's Playdate Location,2:00 PM,4:00 PM,17
female,40 to 44 years,44,"Asian alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-11,Wednesday,none,gpt4,91,completions_3a274ac2-153a-41d4-8d4d-486edb73e72b,Home,4:30 PM,11:59 PM,1
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Home,12:00 AM,9:30 AM,1
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Saint Mary’s Cathedral,10:00 AM,11:30 AM,19
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Pacific Heights Park,12:00 PM,2:00 PM,15
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Safeway Grocery Store,2:30 PM,3:15 PM,11
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Friend's House,4:00 PM,7:00 PM,17
male,50 to 54 years,52,"Black or African American alone, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-30,Sunday,none,gpt4,92,completions_7af7f8ef-d2d4-43a0-bf30-8c0afc386218,Home,7:30 PM,11:59 PM,1
female,35 to 39 years,35,"White alone, not Hispanic or Latino",False,True,True,"Arts, design, entertainment, sports, and media occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-26,Monday,none,gpt4,93,completions_2153c571-b8c1-41f4-bb92-e4f20b8888ef,Home,12:00 AM,9:30 AM,1
female,35 to 39 years,35,"White alone, not Hispanic or Latino",False,True,True,"Arts, design, entertainment, sports, and media occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-26,Monday,none,gpt4,93,completions_2153c571-b8c1-41f4-bb92-e4f20b8888ef,Local Coffee Shop,10:00 AM,10:45 AM,13
female,35 to 39 years,35,"White alone, not Hispanic or Latino",False,True,True,"Arts, design, entertainment, sports, and media occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-26,Monday,none,gpt4,93,completions_2153c571-b8c1-41f4-bb92-e4f20b8888ef,Work,11:00 AM,5:00 PM,3
female,35 to 39 years,35,"White alone, not Hispanic or Latino",False,True,True,"Arts, design, entertainment, sports, and media occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-26,Monday,none,gpt4,93,completions_2153c571-b8c1-41f4-bb92-e4f20b8888ef,Grocery Store,5:30 PM,6:15 PM,11
female,35 to 39 years,35,"White alone, not Hispanic or Latino",False,True,True,"Arts, design, entertainment, sports, and media occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-26,Monday,none,gpt4,93,completions_2153c571-b8c1-41f4-bb92-e4f20b8888ef,Home,6:45 PM,12:00 AM,1
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Home,12:00 AM,9:30 AM,1
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Local Café,10:00 AM,11:30 AM,13
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Park,11:45 AM,1:15 PM,15
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Grocery Store,1:30 PM,2:00 PM,11
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Home,2:30 PM,6:00 PM,1
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Yoga Studio,6:30 PM,8:00 PM,16
female,35 to 39 years,39,"White alone, not Hispanic or Latino",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-05-26,Thursday,none,gpt4,94,completions_90deb1a3-6a82-4e21-8e0b-d8ceccfee55d,Home,8:30 PM,11:59 PM,1
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Home,12:00 AM,09:00 AM,1
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Supermarket,09:30 AM,10:30 AM,11
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Public Park,11:00 AM,01:00 PM,15
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Friends House,01:30 PM,04:00 PM,17
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Restaurant,04:30 PM,05:30 PM,13
male,35 to 39 years,38,Asian Indian alone (400-401),False,False,False,,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-24,Friday,none,gpt4,95,completions_15d13be6-c9a7-4763-b95a-4317eb0f23e4,Home,06:00 PM,12:00 AM,1
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Home,12:00 AM,10:30 AM,1
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Local Café,11:00 AM,12:30 PM,13
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Gym,1:00 PM,2:30 PM,16
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Grocery Store,3:00 PM,4:00 PM,11
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Friend's House,5:00 PM,10:00 PM,17
male,25 to 29 years,28,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-16,Friday,none,gpt4,96,completions_3a33ddcf-85cc-4fc5-bb86-89879fc7bb22,Home,10:30 PM,11:59 PM,1
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Home,12:00 AM,9:30 AM,1
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Local Park,10:00 AM,11:30 AM,15
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Grocery Store,12:00 PM,12:45 PM,11
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Restaurant,1:00 PM,2:00 PM,13
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Friend's House,2:30 PM,5:00 PM,17
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Health Clinic,5:30 PM,6:30 PM,18
female,40 to 44 years,43,"Filipino alone or in any combination (420-421) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-13,Sunday,none,gpt4,97,completions_7e78e637-8202-479b-97bf-bd6cd5507465,Home,7:00 PM,11:59 PM,1
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Home,06:00 AM,07:30 AM,1
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Coffeeshop,07:45 AM,08:00 AM,13
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Medical Clinic (Work),08:30 AM,12:00 PM,3
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Fitness Center,12:15 PM,01:15 PM,16
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Medical Clinic (Work),01:45 PM,05:00 PM,3
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Grocery Store,05:30 PM,06:00 PM,11
male,62 to 64 years,64,"Black or African American alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Health diagnosing and treating practitioners and other technical occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-08,Tuesday,none,gpt4,98,completions_965bdedb-39b3-459e-bb6e-c712765cf363,Home,06:30 PM,11:00 PM,1
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Home,06:00 AM,07:30 AM,1
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Coffee Shop,07:45 AM,08:15 AM,13
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Education Facility,08:30 AM,03:30 PM,3
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Grocery Store,03:50 PM,04:30 PM,11
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Park,04:45 PM,05:30 PM,15
male,30 to 34 years,33,Two races without Some Other Race,False,True,True,"Education, training, and library occupations",never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-10,Friday,none,gpt4,99,completions_4e64f22f-0e89-4d2f-b60a-d1874944116c,Home,05:45 PM,11:00 PM,1
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Home,12:00 AM,8:30 AM,1
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Local Coffee Shop,9:00 AM,9:45 AM,13
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Grocery Store,10:15 AM,11:00 AM,11
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Friend's House,11:30 AM,2:00 PM,17
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Local Park,2:30 PM,3:30 PM,15
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Gym,4:00 PM,5:30 PM,16
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Pharmacy,6:00 PM,6:15 PM,12
female,60 and 61 years,61,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-31,Friday,none,gpt4,100,completions_f8350897-31db-4249-adb8-fc0c45ffc4f6,Home,6:45 PM,11:59 PM,1
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Home,06:30 AM,07:30 AM,1
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Community Center,08:00 AM,12:00 PM,3
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Local Grocery Store,12:30 PM,01:00 PM,11
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Home,01:30 PM,03:00 PM,1
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Child Care Facility,03:30 PM,04:00 PM,6
female,85 years and over,96,"Some Other Race alone or in combination with one or more other races, Hispanic or Latino",False,True,True,Community and social services occupations,married,True,under 6 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-11-21,Monday,none,gpt4,101,completions_dd2fcc3f-9a95-469c-b38b-2372fb4ae29b,Home,04:30 PM,10:00 PM,1
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Home,12:00 AM,09:00 AM,1
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Peet's Coffee,09:30 AM,10:00 AM,13
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Golden Gate Park,10:30 AM,12:30 PM,15
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Safeway,01:00 PM,01:45 PM,11
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Home,02:15 PM,05:00 PM,1
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Marina Green,05:30 PM,06:45 PM,16
female,50 to 54 years,52,White alone or in combination with one or more other races,False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-22,Monday,none,gpt4,102,completions_303b40cf-a487-44d0-b938-394b079ba350,Home,07:15 PM,11:59 PM,1
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Home,6:00 AM,9:00 AM,1
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Joe's Coffee Shop,9:15 AM,10:00 AM,13
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Franklin Community Park,10:30 AM,12:00 PM,16
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Local Library,12:15 PM,1:45 PM,14
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Deluxe Grocery Store,2:00 PM,2:45 PM,11
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Home,3:15 PM,7:00 PM,1
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,St. Michael's Church,7:30 PM,9:00 PM,19
male,70 to 74 years,72,White alone or in combination with one or more other races,False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-13,Tuesday,none,gpt4,103,completions_20e09ea8-d57e-4fe7-9b14-6c2018149c28,Home,9:30 PM,6:00 AM,1
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Home,07:00 AM,09:30 AM,1
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Local Coffee Shop,09:45 AM,10:30 AM,13
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Bookstore,10:45 AM,11:30 AM,11
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Park,11:45 AM,01:15 PM,15
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Local Restaurant,01:30 PM,02:30 PM,13
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Home,02:45 PM,04:00 PM,1
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Grandchildren's House,04:15 PM,07:00 PM,17
male,67 to 69 years,69,"White alone, not Hispanic or Latino",False,False,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-04,Saturday,none,gpt4,104,completions_21802edd-4dc0-4efc-a08a-852749be540b,Home,07:15 PM,11:59 PM,1
female,25 to 29 years,28,White alone or in combination with one or more other races,False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-17,Wednesday,none,gpt4,105,completions_7c7c6674-504a-4c92-b668-3e54ba7e3cff,Home,12:00 AM,09:00 AM,1
female,25 to 29 years,28,White alone or in combination with one or more other races,False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-17,Wednesday,none,gpt4,105,completions_7c7c6674-504a-4c92-b668-3e54ba7e3cff,Coffee Shop,09:30 AM,10:15 AM,13
female,25 to 29 years,28,White alone or in combination with one or more other races,False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-17,Wednesday,none,gpt4,105,completions_7c7c6674-504a-4c92-b668-3e54ba7e3cff,Yoga Studio,10:30 AM,12:00 PM,16
female,25 to 29 years,28,White alone or in combination with one or more other races,False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-17,Wednesday,none,gpt4,105,completions_7c7c6674-504a-4c92-b668-3e54ba7e3cff,Home,12:30 PM,01:00 PM,1
female,25 to 29 years,28,White alone or in combination with one or more other races,False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-08-17,Wednesday,none,gpt4,105,completions_7c7c6674-504a-4c92-b668-3e54ba7e3cff,Grocery Store,01:15 PM,02:00 PM,11
