sex,age_group,age,race,enrolled_in_school,participation_in_labor_force,employed,occupation,marital_status,own_child_under_18,own_child_under_18_type,location,survey_date,survey_date_weekday,loc_ub,model,id,uuid,place_name,arrival_time,departure_time,loc_type
female,45 to 49 years,49,"White alone, not Hispanic or Latino",False,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-15,Tuesday,none,llama,622,completions_b52e8833-54b7-4e49-9866-a171655223aa,Own home,20:55,23:56,1
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,Home,00:05 AM,08:00 AM,01
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,Work,08:00 AM,05:00 PM,03
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,Home,05:00 PM,07:00 PM,01
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,Volunteer,07:00 PM,08:30 PM,05
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,Home,08:30 PM,11:20 PM,01
male,22 to 24 years,23,White alone or in combination with one or more other races,True,True,True,Food preparation and serving related occupations,never married,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-11-23,Wednesday,none,llama,623,completions_bec0a381-3337-4ff6-a4e8-2993ae371c5d,,,12:00 AM,09
male,50 to 54 years,54,"Sioux tribal grouping alone or in any combination (K16-K21, K23-K53) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Food preparation and serving related occupations,married,True,under 6 years and 6 to 17 years,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-04-17,Monday,none,llama,624,completions_493a9080-230f-4148-bd58-a9ac05fabb1e,11:30PM-03:00AM,6:30AM,2:05PM,11
male,50 to 54 years,54,"Sioux tribal grouping alone or in any combination (K16-K21, K23-K53) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Food preparation and serving related occupations,married,True,under 6 years and 6 to 17 years,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-04-17,Monday,none,llama,624,completions_493a9080-230f-4148-bd58-a9ac05fabb1e,0:00AM-5:58AM,3:30PM,6:00PM,2
male,50 to 54 years,54,"Sioux tribal grouping alone or in any combination (K16-K21, K23-K53) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Food preparation and serving related occupations,married,True,under 6 years and 6 to 17 years,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-04-17,Monday,none,llama,624,completions_493a9080-230f-4148-bd58-a9ac05fabb1e,0:00AM-5:58AM,6:30PM,11:55PM,2
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Home,00:00,00:00,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Regular Activities,NA,NA,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Home,05:55,07:24,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Regular Activities,NA,NA,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Work,07:25,17:00,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Work from Home (Paid),NA,NA,2
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Seward Co-Op,17:01,17:35,11
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Grocery Shopping,NA,NA,11
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Work,17:36,19:00,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Work from Home (Paid),NA,NA,2
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Work,19:00,19:23,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Working Out,NA,NA,16
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Friend's House,19:25,20:09,9
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Dine Out,NA,NA,13
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Home,20:10,00:00,1
female,35 to 39 years,37,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Architecture and engineering occupations,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-31,Tuesday,none,llama,626,completions_fc9b9c30-5714-4cc7-a881-00ed68fd2ac5,Regular Activities,NA,NA,1
female,85 years and over,90,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,widowed,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-06-30,Thursday,none,llama,627,completions_d1102744-233a-4852-8bf2-0d5880b5c5eb,Home,12:00 AM,9:00 AM,1
female,85 years and over,90,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,widowed,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-06-30,Thursday,none,llama,627,completions_d1102744-233a-4852-8bf2-0d5880b5c5eb,"Shopping: Grocery, Meal, or Other",10:31 AM,11:17 AM,13
female,85 years and over,90,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,widowed,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-06-30,Thursday,none,llama,627,completions_d1102744-233a-4852-8bf2-0d5880b5c5eb,Other: Something Else,11:20 AM,12:04 AM,97
female,85 years and over,90,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,widowed,,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-06-30,Thursday,none,llama,627,completions_d1102744-233a-4852-8bf2-0d5880b5c5eb,Home,1:00 PM,6:00 PM,1
male,55 to 59 years,58,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-19,Thursday,none,llama,628,completions_22ab8f7b-5e3d-49f5-8241-7f2eab597ee9,Home,6:12 am,6:26 am,1
male,55 to 59 years,58,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-19,Thursday,none,llama,628,completions_22ab8f7b-5e3d-49f5-8241-7f2eab597ee9,Work (PwP),6:27 am,7:26 pm,3
male,55 to 59 years,58,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-19,Thursday,none,llama,628,completions_22ab8f7b-5e3d-49f5-8241-7f2eab597ee9,Home,7:27 pm,8:31 pm,1
male,55 to 59 years,58,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-19,Thursday,none,llama,628,completions_22ab8f7b-5e3d-49f5-8241-7f2eab597ee9,Home,8:32 pm,11:59 pm,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,06:43 AM,07:23 AM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Work,07:23 AM,04:10 PM,3
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,04:10 PM,04:29 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Buy goods,04:29 PM,05:48 PM,11
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,*05:48 PM,05:50 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Work,*05:50 PM,05:52 PM,3
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,05:52 PM,05:54 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Work,05:54 PM,09:00 PM,3
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,09:00 PM,11:23 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Buy meals,09:00 PM,09:31 PM,13
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,09:31 PM,10:03 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Other general errands,10:03 PM,10:41 PM,14
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Home,10:41 PM,10:41 PM,1
male,55 to 59 years,57,White alone,False,True,True,Production occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-21,Saturday,none,llama,629,completions_d0e7fcc8-987b-43e6-8d22-58ab0c7ceb80,Something else,10:41 PM,11:23 PM,97
male,35 to 39 years,35,Black or African American alone or in combination with one or more other races,False,True,True,Material moving occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-09,Thursday,none,llama,630,completions_bee21626-2fde-4de3-bd8d-d398bbcfe8b7,3118 [XXXX] [XXXX] [XXXX] [XXXX] Dr NW [XXXX] [XXXX],[XXXX:XXX PM],[XXXX:XXX PM],3
male,35 to 39 years,35,Black or African American alone or in combination with one or more other races,False,True,True,Material moving occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-09,Thursday,none,llama,630,completions_bee21626-2fde-4de3-bd8d-d398bbcfe8b7,8687 [XXXX] [XXXXX] St N Ste 156 [XXXX] [XXXX],[XXXX:XXX PM],[XXXX:XXX PM],4
male,35 to 39 years,35,Black or African American alone or in combination with one or more other races,False,True,True,Material moving occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-09,Thursday,none,llama,630,completions_bee21626-2fde-4de3-bd8d-d398bbcfe8b7,9600 [XXXXX] [XX] Dr Nw [XXXX] [XXXX],[XXXX:XXX PM],[XXXX:XXX PM],7
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Visited,Arrived,Departed,Location type
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Work,00:00 AM,07:00 AM,3
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Home,07:00 AM,07:30 AM,1/10
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Home,05:00 PM,05:30 PM,1/11
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Work,07:30 AM,05:00 PM,3
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Work,05:30 PM,06:00 PM,3
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,Home,06:00 PM,06:00 PM,1/11
female,70 to 74 years,71,"White alone, not Hispanic or Latino",False,True,True,Computer and mathematical occupations,,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-01-31,Tuesday,none,llama,631,completions_2b7968f7-a8dd-490c-9af2-de6362addc23,,,,
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,29341,7:00 AM,7:58 AM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,30411,8:00 AM,8:30 AM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,33560,8:31 AM,10:38 AM,3
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,30124,10:45 AM,11:15 AM,7
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,29316,11:16 AM,11:19 AM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,29527,11:20 AM,11:59 AM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,30124,12:00 PM,12:30 PM,7
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,31030,12:31 PM,1:45 PM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,29316,1:46 PM,2:45 PM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,32239,2:46 PM,2:55 PM,1
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,Home,2:56 PM,3:07 PM,14
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,32511,3:44 PM,5:01 PM,11
female,55 to 59 years,59,White alone or in combination with one or more other races,False,False,False,,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-09-10,Saturday,none,llama,632,completions_d476edae-8402-4f05-8e57-53ccbc46f3b8,29334,5:02 PM,6:00 PM,1
male,50 to 54 years,50,"White alone, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-03-03,Friday,none,llama,633,completions_ca308b27-4de7-4e5a-b005-2eca5afdb1eb,Home,12:03 AM,07:59 AM,1
male,50 to 54 years,50,"White alone, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-03-03,Friday,none,llama,633,completions_ca308b27-4de7-4e5a-b005-2eca5afdb1eb,Other,08:20 AM,12:30 PM,1
male,50 to 54 years,50,"White alone, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-03-03,Friday,none,llama,633,completions_ca308b27-4de7-4e5a-b005-2eca5afdb1eb,Other,4:00 PM,5:40 PM,97
male,50 to 54 years,50,"White alone, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-03-03,Friday,none,llama,633,completions_ca308b27-4de7-4e5a-b005-2eca5afdb1eb,Home,6:10 PM,7:00 PM,1
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Home,06:00 AM,08:00 AM,1
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Work,08:05 AM,01:00 PM,3
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Work,01:10 PM,05:09 PM,3
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Home,05:10 PM,07:10 PM,1
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Restaurant,07:15 PM,07:42 PM,13
male,50 to 54 years,52,White alone,False,True,False,,married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2017-02-06,Monday,none,llama,634,completions_422cb93b-17e8-4a01-80f2-4184c74e33bc,Home,07:50 PM,11:40 PM,1
female,55 to 59 years,57,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-30,Monday,none,llama,635,completions_ed1e3ecd-9b9b-4f71-85ff-9e4aacff77f7,[Home],[4:00 AM],[6:00 AM],"[1 Regular home activities (chores, sleep)]"
female,55 to 59 years,57,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-30,Monday,none,llama,635,completions_ed1e3ecd-9b9b-4f71-85ff-9e4aacff77f7,[Work],[6:00 AM],[1:40 PM],[3 Work]
female,55 to 59 years,57,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-30,Monday,none,llama,635,completions_ed1e3ecd-9b9b-4f71-85ff-9e4aacff77f7,[Work],[1:40 PM],[2:00 PM],[3 Work]
female,55 to 59 years,57,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-30,Monday,none,llama,635,completions_ed1e3ecd-9b9b-4f71-85ff-9e4aacff77f7,[Work],[2:00 PM],[5:00 PM],[3 Work]
female,55 to 59 years,57,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,Office and administrative support occupations,married,True,6 to 17 years only,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-05-30,Monday,none,llama,635,completions_ed1e3ecd-9b9b-4f71-85ff-9e4aacff77f7,[Home],[5:00 PM],[12:00 AM],"[1 Regular home activities (chores, sleep)]"
female,15 to 17 years,16,Some other race alone or in combination with one or more other races,True,True,False,,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-10-21,Friday,none,llama,636,completions_1074f4e6-4bb9-4cad-887b-f7924186399d,"Regular home activities (chores, sleep)",12:00 AM,08:26 AM,1
female,15 to 17 years,16,Some other race alone or in combination with one or more other races,True,True,False,,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-10-21,Friday,none,llama,636,completions_1074f4e6-4bb9-4cad-887b-f7924186399d,Attend school as a student,08:32 AM,12:30 PM,8
female,15 to 17 years,16,Some other race alone or in combination with one or more other races,True,True,False,,never married,False,,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2016-10-21,Friday,none,llama,636,completions_1074f4e6-4bb9-4cad-887b-f7924186399d,Attend school as a student,12:32 PM,01:30 PM,8
